iter,n_resources,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_classifier__C,param_pca__n_components,param_preprocessor__impute__n_neighbors,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
2,13092,26.72421054840088,1.4221774814205967,1.5087972164154053,0.21121995484838474,0.1,0.95,5,"{'classifier__C': 0.1, 'pca__n_components': 0.95, 'preprocessor__impute__n_neighbors': 5}",0.5853973167323528,0.5748203831886259,0.5956017019439623,0.5763119088218337,0.5791905177980625,0.5822643656969675,0.007589375200844266,13,0.755231306601302,0.7570565413859491,0.7608743049423448,0.7658304170687169,0.7604693944739364,0.7598923928944499,0.0036421145615465646
2,13092,25.03701820373535,1.3978576652641468,0.9099832534790039,0.03120047145535655,0.1,5,5,"{'classifier__C': 0.1, 'pca__n_components': 5, 'preprocessor__impute__n_neighbors': 5}",0.5853973167323528,0.5748203831886259,0.5956017019439623,0.5763119088218337,0.5791905177980625,0.5822643656969675,0.007589375200844266,13,0.755231306601302,0.7570565413859491,0.7608743049423448,0.7658304170687169,0.7604693944739364,0.7598923928944499,0.0036421145615465646
3,26184,147.34707803726195,5.6470958088147425,7.127843618392944,2.5329296031537214,0.1,0.95,10,"{'classifier__C': 0.1, 'pca__n_components': 0.95, 'preprocessor__impute__n_neighbors': 10}",0.5925542944127578,0.5954088739868061,0.5988661980540929,0.5884220158022778,0.5935031649871755,0.593750909448622,0.0034294429951062817,3,0.7146463914632839,0.7213903429897687,0.7266480102975915,0.7255506921558819,0.724098011554588,0.7224666896922228,0.004288853246097271
3,26184,145.11992354393004,8.902867970167852,6.633544397354126,1.051516401478157,0.1,10,10,"{'classifier__C': 0.1, 'pca__n_components': 10, 'preprocessor__impute__n_neighbors': 10}",0.5925542944127578,0.5954088739868061,0.5988661980540929,0.5884220158022778,0.5935031649871755,0.593750909448622,0.0034294429951062817,3,0.7146463914632839,0.7213903429897687,0.7266480102975915,0.7255506921558819,0.724098011554588,0.7224666896922228,0.004288853246097271
3,26184,110.83625540733337,16.566575266551588,8.402475214004516,2.9838110801776097,0.1,5,10,"{'classifier__C': 0.1, 'pca__n_components': 5, 'preprocessor__impute__n_neighbors': 10}",0.5925542944127578,0.5954088739868061,0.5988661980540929,0.5884220158022778,0.5935031649871755,0.593750909448622,0.0034294429951062817,3,0.7146463914632839,0.7213903429897687,0.7266480102975915,0.7255506921558819,0.724098011554588,0.7224666896922228,0.004288853246097271
3,26184,73.28422331809998,6.066288818436972,3.9972180843353273,0.19646125617503707,0.1,,10,"{'classifier__C': 0.1, 'pca__n_components': None, 'preprocessor__impute__n_neighbors': 10}",0.5925015105638465,0.5952413662257614,0.5982659537286127,0.5883354098897867,0.5938697531206769,0.5936427987057369,0.003269599469493853,6,0.7146976370421322,0.721455830365072,0.7266436205240339,0.7257819148617135,0.7240268963230597,0.7225211798232022,0.004295040945471022
3,26184,106.01337809562683,8.849509485243054,2.9945167541503905,0.30777687315050867,0.1,,15,"{'classifier__C': 0.1, 'pca__n_components': None, 'preprocessor__impute__n_neighbors': 15}",0.5921734076672033,0.5953562964445073,0.5984036512503911,0.5879400100984737,0.5922940814936506,0.5932334893908452,0.003500401888865248,7,0.7150434425434135,0.7208879536230641,0.7265198085602813,0.7262557822779631,0.7241633671435804,0.7225740708296604,0.004270902991659977
4,52368,368.1090371131897,35.40531715714551,37.67532920837402,26.46410080512183,0.1,0.95,10,"{'classifier__C': 0.1, 'pca__n_components': 0.95, 'preprocessor__impute__n_neighbors': 10}",,0.6159321183489598,0.6086162262618955,0.6012050639084386,0.5983295607236708,,,71,,0.699541020967788,0.6999283824722818,0.7017461316788731,0.6998812011703569,,
4,52368,377.6037028312683,36.20697014400954,53.24705691337586,27.377758205914954,0.1,10,10,"{'classifier__C': 0.1, 'pca__n_components': 10, 'preprocessor__impute__n_neighbors': 10}",,0.6159321183489598,0.6086162262618955,0.6012050639084386,0.5983295607236708,,,71,,0.699541020967788,0.6999283824722818,0.7017461316788731,0.6998812011703569,,
4,52368,233.4155659198761,105.93436406623373,26.816906261444093,37.20804452733334,0.1,5,10,"{'classifier__C': 0.1, 'pca__n_components': 5, 'preprocessor__impute__n_neighbors': 10}",,0.6159321183489598,0.6086162262618955,0.6012050639084386,0.5983295607236708,,,71,,0.699541020967788,0.6999283824722818,0.7017461316788731,0.6998812011703569,,
5,104736,1334.872461605072,28.521959679761608,557.6962506771088,23.387298566103325,0.1,10,10,"{'classifier__C': 0.1, 'pca__n_components': 10, 'preprocessor__impute__n_neighbors': 10}",0.6120971262090045,0.6195506222915668,0.6194116448773722,0.6120952754147353,0.6126670325686069,0.6151643402722571,0.003531078400085506,1,0.6769006577797532,0.6791332842627398,0.6802086988702444,0.6829286538191671,0.679058226490387,0.6796459042444584,0.0019615149808924724
5,104736,1393.792790222168,118.82282124128267,507.52841806411743,109.87724549578576,0.1,5,10,"{'classifier__C': 0.1, 'pca__n_components': 5, 'preprocessor__impute__n_neighbors': 10}",0.6120971262090045,0.6195506222915668,0.6194116448773722,0.6120952754147353,0.6126670325686069,0.6151643402722571,0.003531078400085506,1,0.6769006577797532,0.6791332842627398,0.6802086988702444,0.6829286538191671,0.679058226490387,0.6796459042444584,0.0019615149808924724
